year,dimd,sex,cod,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+  
1999,1,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,3,7,7,12,17,29,49,70,95,122,102,87,48
1999,1,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,1,1,6,5,18,29,44,71,101,156,204,148,127,66
1999,1,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,2,1,3,0,4,4,6,9,10,11,21,20,27,47,66,58,56,49,24
1999,1,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,1,0,2,4,14,38,71,114,189,238,375,334,176,90,34
1999,1,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,2,6,16,27,55,76,67,90,81,132,130,119,87,81
1999,1,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,1,3,5,5,10,9,17,15,14,19,17,25,11,6,5
1999,1,Female,09 All other cancers (C00-D48),1,0,2,3,6,4,3,19,11,21,32,81,123,160,215,280,389,261,245,107
1999,1,Female,10 Diseases of the respiratory system,11,6,2,5,2,8,8,11,16,23,34,71,113,184,386,672,"1,006","1,031","1,145","1,205"
1999,1,Female,11 Diabetes,0,0,0,0,0,1,1,1,1,4,7,11,14,27,32,42,69,57,50,46
1999,1,Female,12 Ischaemic heart disease,0,0,0,0,0,1,0,5,5,33,40,73,154,272,432,842,"1,234","1,072","1,063",727
1999,1,Female,13 Stroke (cerebrovascular),1,0,1,1,1,2,3,6,17,16,34,50,65,108,174,324,572,685,678,562
1999,1,Female,14 Other circulatory,1,1,1,1,4,6,3,9,7,26,23,43,40,94,176,273,448,526,556,434
1999,1,Female,15 Intentional injuries,1,4,0,1,4,15,10,16,20,8,5,6,5,8,7,10,7,5,3,1
1999,1,Female,16 Unintentional injuries,4,9,8,14,10,16,13,15,17,16,17,16,12,9,23,40,48,76,84,72
1999,1,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,32,67,107,157,168
1999,1,Female,18 All other causes,87,27,12,27,17,35,41,66,62,104,103,113,108,144,217,320,472,567,705,865
1999,1,Female,19 Neonatal,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,2,3,5,6,11,11,26,14,19,13,6,4
1999,2,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,1,3,5,15,27,40,49,115,133,152,81,46,21
1999,2,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,1,2,3,6,11,28,61,87,128,189,221,240,126,61,24
1999,2,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,5,2,3,5,3,6,11,11,7,23,30,35,67,65,86,49,33,6
1999,2,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,1,4,17,38,94,144,222,345,511,491,245,108,34
1999,2,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,3,8,14,41,67,128,174,155,127,31
1999,2,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,3,0
1999,2,Male,09 All other cancers (C00-D48),2,4,5,6,3,4,10,16,23,29,65,86,142,183,234,296,331,192,119,50
1999,2,Male,10 Diseases of the respiratory system,14,2,0,1,3,3,6,15,16,27,38,65,125,223,387,686,"1,065",931,797,428
1999,2,Male,11 Diabetes,0,0,0,0,0,3,4,3,5,4,10,8,24,34,51,51,64,40,26,15
1999,2,Male,12 Ischaemic heart disease,0,0,0,0,0,3,3,13,37,79,140,265,391,582,863,"1,083","1,441",896,610,243
1999,2,Male,13 Stroke (cerebrovascular),3,0,0,0,0,1,7,5,9,15,27,45,57,103,176,316,451,330,281,119
1999,2,Male,14 Other circulatory,4,2,2,3,2,5,9,21,17,27,38,55,87,117,218,324,396,343,217,146
1999,2,Male,15 Intentional injuries,2,2,2,0,9,20,40,48,55,39,32,25,10,12,10,8,12,4,5,2
1999,2,Male,16 Unintentional injuries,4,7,9,14,37,48,71,66,54,40,45,33,28,30,23,32,46,47,39,23
1999,2,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,23,50,62,76,34
1999,2,Male,18 All other causes,91,26,8,14,33,53,85,128,145,133,165,186,181,199,241,302,407,324,327,189
1999,2,Male,19 Neonatal,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,2,4,3,2,7,7,9,15,12,9,6
1999,2,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,1,1,1,1,6,4,11,19,16,37,54,100,115,104,100,55
1999,2,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,2,0,3,2,4,12,26,33,54,106,132,187,143,133,70
1999,2,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,2,0,1,2,3,7,3,6,6,14,11,28,39,45,62,66,55,53,25
1999,2,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,1,0,2,9,23,44,74,135,206,284,291,157,88,36
1999,2,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,17,14,27,48,70,71,107,111,121,159,105,106,78
1999,2,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,2,3,2,14,10,12,16,10,10,13,22,22,16,10,3
1999,2,Female,09 All other cancers (C00-D48),0,3,4,4,2,5,5,12,26,27,49,91,97,142,223,260,337,244,200,126
1999,2,Female,10 Diseases of the respiratory system,5,3,4,1,3,5,6,9,16,15,25,50,87,170,281,552,908,988,"1,264","1,299"
1999,2,Female,11 Diabetes,0,0,0,0,0,0,0,1,2,3,3,7,10,26,32,49,59,50,60,51
1999,2,Female,12 Ischaemic heart disease,0,0,0,0,0,0,2,4,10,21,29,68,109,189,403,678,"1,108","1,091","1,024",682
1999,2,Female,13 Stroke (cerebrovascular),2,0,0,2,1,3,8,5,10,15,28,37,63,73,127,286,538,648,796,626
1999,2,Female,14 Other circulatory,2,4,1,1,2,6,4,9,11,18,17,36,50,81,170,289,492,432,536,512
1999,2,Female,15 Intentional injuries,1,1,0,0,4,4,6,6,13,7,5,7,6,1,2,4,8,1,1,0
1999,2,Female,16 Unintentional injuries,4,9,5,3,4,9,8,10,7,11,15,11,17,9,21,31,46,62,76,81
1999,2,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,30,82,112,213,173
1999,2,Female,18 All other causes,59,18,4,11,20,16,46,52,60,75,88,90,106,114,166,265,432,552,722,996
1999,2,Female,19 Neonatal,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,1,0,1,1,2,3,4,3,7,10,17,16,21,10,5,1
1999,3,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,3,4,3,2,7,27,45,62,85,114,129,89,67,25
1999,3,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,4,2,5,13,23,55,72,103,166,180,237,133,86,31
1999,3,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,4,2,5,7,5,5,9,10,7,21,21,38,35,58,73,93,50,30,15
1999,3,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,1,0,8,8,33,72,141,209,306,388,403,204,114,31
1999,3,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,1,0,5,13,37,66,119,181,128,130,44
1999,3,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,3,1,0
1999,3,Male,09 All other cancers (C00-D48),0,7,8,5,0,8,8,14,18,20,55,95,127,180,244,288,304,193,125,39
1999,3,Male,10 Diseases of the respiratory system,9,5,3,3,6,1,6,12,11,15,27,56,100,167,352,604,976,830,699,479
1999,3,Male,11 Diabetes,0,0,0,0,0,0,0,2,2,1,6,4,17,24,40,43,58,35,40,16
1999,3,Male,12 Ischaemic heart disease,0,0,0,0,0,1,3,8,26,72,116,242,345,481,727,"1,064","1,308",895,617,258
1999,3,Male,13 Stroke (cerebrovascular),1,1,0,0,1,2,2,1,12,12,18,44,69,97,170,306,403,349,309,173
1999,3,Male,14 Other circulatory,3,1,3,0,1,3,1,25,16,27,33,48,77,120,215,257,407,334,265,127
1999,3,Male,15 Intentional injuries,0,0,0,0,10,16,48,38,30,39,31,25,24,7,14,11,13,2,5,1
1999,3,Male,16 Unintentional injuries,2,9,6,13,22,36,67,50,53,32,31,32,27,23,32,37,33,29,39,21
1999,3,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,21,49,52,64,42
1999,3,Male,18 All other causes,61,18,7,8,32,64,98,103,122,122,151,153,130,148,218,250,382,355,318,248
1999,3,Male,19 Neonatal,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,3,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,2,0,1,0,5,2,5,7,15,14,12,11,3
1999,3,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,1,0,0,0,2,11,9,24,25,36,58,97,131,129,113,48
1999,3,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,1,0,1,2,1,5,13,23,33,56,79,132,197,135,113,73
1999,3,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,2,1,3,2,2,3,4,8,7,9,16,20,34,53,67,86,47,53,26
1999,3,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,1,2,3,18,29,55,57,116,158,264,263,137,70,42
1999,3,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,1,6,19,32,42,70,79,88,91,111,150,90,114,80
1999,3,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,1,2,2,2,7,8,13,4,11,7,16,9,10,7,3
1999,3,Female,09 All other cancers (C00-D48),2,0,7,7,1,2,1,10,20,26,40,82,100,163,215,268,351,255,216,144
1999,3,Female,10 Diseases of the respiratory system,9,8,0,0,5,2,5,2,7,18,17,42,85,142,240,457,829,962,"1,196","1,310"
1999,3,Female,11 Diabetes,0,0,0,0,0,0,0,0,1,2,0,4,8,17,31,40,55,61,65,40
1999,3,Female,12 Ischaemic heart disease,0,0,0,0,0,0,1,5,8,8,36,67,98,164,345,663,"1,033","1,059","1,132",805
1999,3,Female,13 Stroke (cerebrovascular),0,0,1,0,0,5,1,5,9,12,16,20,61,78,131,282,492,597,844,662
1999,3,Female,14 Other circulatory,1,2,0,1,3,2,6,3,7,14,19,32,40,76,150,273,417,484,603,487
1999,3,Female,15 Intentional injuries,1,0,0,0,4,10,9,11,12,8,4,9,4,0,5,8,4,2,2,0
1999,3,Female,16 Unintentional injuries,0,9,2,6,13,7,9,11,16,10,10,12,12,14,12,36,59,49,76,77
1999,3,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,24,74,125,170,205
1999,3,Female,18 All other causes,48,18,8,5,16,21,34,45,52,62,82,74,78,114,177,262,474,577,738,"1,019"
1999,3,Female,19 Neonatal,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,2,3,11,5,14,22,16,23,3,8,3
1999,4,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,1,4,7,11,25,45,54,102,118,132,102,70,32
1999,4,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,1,0,0,2,3,11,34,45,69,116,163,194,202,140,96,30
1999,4,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,3,2,4,5,1,2,7,5,10,15,14,29,52,44,68,88,45,36,12
1999,4,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,1,0,0,3,0,13,34,60,110,169,268,350,382,232,118,24
1999,4,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,1,9,24,38,69,124,207,161,122,55
1999,4,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0
1999,4,Male,09 All other cancers (C00-D48),1,3,2,2,2,6,11,8,25,24,46,84,130,184,224,268,346,204,140,48
1999,4,Male,10 Diseases of the respiratory system,8,2,1,2,3,6,5,7,10,17,30,52,83,169,306,538,868,873,826,496
1999,4,Male,11 Diabetes,0,0,0,0,0,0,1,0,3,2,5,8,13,21,29,38,52,53,36,15
1999,4,Male,12 Ischaemic heart disease,0,0,0,0,0,0,0,8,16,49,115,207,310,423,731,996,"1,253",989,620,282
1999,4,Male,13 Stroke (cerebrovascular),0,0,1,1,1,2,1,3,9,21,13,39,56,78,142,246,444,373,292,192
1999,4,Male,14 Other circulatory,2,3,2,0,0,3,6,8,13,18,38,66,71,123,212,319,433,362,265,169
1999,4,Male,15 Intentional injuries,0,1,0,0,6,23,28,37,33,36,24,29,16,15,13,9,8,1,5,0
1999,4,Male,16 Unintentional injuries,2,5,2,4,27,45,45,47,44,36,35,26,29,16,22,26,48,42,37,23
1999,4,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,1,3,3,10,18,41,57,73,38
1999,4,Male,18 All other causes,53,13,6,8,30,27,59,74,89,86,108,118,135,137,188,254,381,337,351,297
1999,4,Male,19 Neonatal,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,4,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,1,1,2,2,4,10,10,15,17,9,4
1999,4,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,0,2,4,8,22,26,37,77,100,117,105,103,69
1999,4,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,0,2,2,13,18,27,33,52,71,115,178,145,127,82
1999,4,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,2,2,1,1,3,4,7,0,7,12,22,25,34,42,79,89,64,44,27
1999,4,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,4,12,22,41,63,99,145,245,228,123,80,32
1999,4,Female,07 Malignant neoplasm of breast,0,0,0,0,0,1,1,6,22,38,53,85,63,99,109,115,151,114,103,85
1999,4,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,0,1,6,2,6,9,10,7,7,12,8,18,8,8,2
1999,4,Female,09 All other cancers (C00-D48),2,1,4,2,4,2,5,9,20,24,59,71,90,114,212,270,347,253,232,125
1999,4,Female,10 Diseases of the respiratory system,6,5,2,0,2,1,2,8,19,8,14,36,52,118,232,431,795,895,"1,211","1,400"
1999,4,Female,11 Diabetes,0,0,0,1,0,0,2,0,1,3,1,4,8,14,25,42,64,51,71,38
1999,4,Female,12 Ischaemic heart disease,0,0,0,1,0,0,1,1,7,12,29,37,88,164,295,560,904,"1,063","1,090",806
1999,4,Female,13 Stroke (cerebrovascular),0,1,0,0,1,0,3,2,9,12,18,35,44,64,109,250,558,698,869,726
1999,4,Female,14 Other circulatory,1,1,1,1,1,3,6,6,7,7,21,34,44,50,99,228,447,496,506,624
1999,4,Female,15 Intentional injuries,1,0,0,0,3,4,8,9,6,9,6,5,8,5,3,4,4,4,3,3
1999,4,Female,16 Unintentional injuries,1,1,3,4,11,11,12,11,16,10,12,13,17,14,10,28,52,61,93,80
1999,4,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,0,1,3,10,18,74,125,183,229
1999,4,Female,18 All other causes,39,20,5,11,22,24,23,26,30,46,60,90,68,110,172,266,444,553,798,"1,125"
1999,4,Female,19 Neonatal,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,5,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,1,0,0,0,1,0,2,4,7,8,7,14,19,28,13,4,1
1999,5,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,2,3,4,12,20,40,69,81,139,145,107,69,22
1999,5,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,0,2,3,11,16,45,65,116,162,182,207,127,99,26
1999,5,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,1,2,2,2,4,4,5,10,19,27,34,45,68,77,91,70,41,10
1999,5,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,1,1,9,22,65,111,173,261,347,403,216,111,47
1999,5,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,1,0,8,15,44,73,122,221,154,129,64
1999,5,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1999,5,Male,09 All other cancers (C00-D48),0,5,5,3,4,6,14,8,16,29,55,91,97,166,198,262,324,223,146,57
1999,5,Male,10 Diseases of the respiratory system,11,2,0,1,1,3,6,7,13,17,24,44,61,123,256,511,846,810,832,582
1999,5,Male,11 Diabetes,0,0,0,0,0,1,1,2,3,1,6,14,7,24,33,34,50,34,51,14
1999,5,Male,12 Ischaemic heart disease,0,0,0,1,0,0,1,7,17,42,108,211,269,439,687,"1,009","1,305",981,757,367
1999,5,Male,13 Stroke (cerebrovascular),2,0,0,0,2,4,2,4,6,6,18,46,41,91,144,273,434,403,377,238
1999,5,Male,14 Other circulatory,3,4,0,0,2,3,3,11,12,16,25,51,41,93,172,302,466,373,333,169
1999,5,Male,15 Intentional injuries,0,0,1,0,8,22,26,38,32,25,30,23,13,16,14,8,5,2,6,3
1999,5,Male,16 Unintentional injuries,1,6,3,8,24,28,29,44,46,34,20,30,25,23,15,31,43,36,43,34
1999,5,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,1,1,7,12,24,38,78,83,40
1999,5,Male,18 All other causes,36,16,11,10,27,39,38,75,65,66,84,131,99,128,178,270,405,319,333,310
1999,5,Male,19 Neonatal,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,5,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,2,2,3,3,9,8,8,17,18,8,10
1999,5,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,2,0,4,13,19,24,47,71,105,131,111,114,72
1999,5,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,1,0,2,2,7,17,22,36,50,83,128,158,140,137,83
1999,5,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,0,4,2,2,1,2,1,5,10,10,12,16,39,53,66,75,74,64,28
1999,5,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,2,9,27,33,62,96,138,209,251,149,86,31
1999,5,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,3,13,21,38,55,82,85,101,114,160,163,119,101,87
1999,5,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,1,3,1,7,8,11,5,6,10,7,6,15,9,9,4
1999,5,Female,09 All other cancers (C00-D48),3,1,2,2,2,2,5,13,13,36,45,84,107,160,228,260,327,266,227,146
1999,5,Female,10 Diseases of the respiratory system,1,3,3,1,2,1,3,7,14,12,19,30,57,99,190,387,669,933,"1,206","1,483"
1999,5,Female,11 Diabetes,0,0,0,0,0,1,1,1,2,3,6,1,7,17,22,36,51,57,69,48
1999,5,Female,12 Ischaemic heart disease,0,0,0,0,0,0,0,1,2,14,19,32,64,139,286,526,923,"1,022","1,136",819
1999,5,Female,13 Stroke (cerebrovascular),0,0,0,0,1,2,1,3,7,10,25,30,35,49,142,266,509,681,834,838
1999,5,Female,14 Other circulatory,3,0,0,0,0,2,6,9,11,5,21,39,24,72,112,223,427,458,594,591
1999,5,Female,15 Intentional injuries,0,1,0,1,4,3,9,12,8,9,5,12,7,8,1,7,8,9,3,0
1999,5,Female,16 Unintentional injuries,1,4,0,3,5,11,5,16,7,7,6,11,13,12,20,14,50,61,92,90
1999,5,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,2,1,2,5,10,19,82,157,202,223
1999,5,Female,18 All other causes,31,8,3,8,15,17,18,24,30,39,58,65,86,99,175,250,437,590,874,"1,247"
1999,5,Female,19 Neonatal,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,6,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,0,3,2,7,7,14,17,28,12,12,4
1999,6,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,1,0,6,11,19,49,69,95,141,129,109,81,24
1999,6,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,0,2,5,5,32,54,73,118,166,191,197,153,80,31
1999,6,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,1,2,6,2,3,4,6,6,9,30,40,52,61,92,85,76,39,16
1999,6,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,1,7,9,27,56,90,159,233,363,359,206,118,51
1999,6,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,1,5,13,33,71,123,215,170,140,66
1999,6,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,2
1999,6,Male,09 All other cancers (C00-D48),0,3,6,1,2,5,4,9,19,21,47,95,127,166,199,252,311,198,147,63
1999,6,Male,10 Diseases of the respiratory system,1,4,4,2,2,6,1,2,9,13,25,48,45,131,249,452,774,846,878,609
1999,6,Male,11 Diabetes,0,0,0,0,0,0,0,6,6,1,5,6,11,12,37,37,60,40,40,22
1999,6,Male,12 Ischaemic heart disease,0,0,0,0,0,0,2,5,12,46,90,182,272,380,606,978,"1,198",965,750,359
1999,6,Male,13 Stroke (cerebrovascular),0,1,0,0,1,0,3,3,5,12,17,35,51,63,126,252,431,455,429,235
1999,6,Male,14 Other circulatory,1,6,0,1,1,1,4,5,17,18,23,31,51,86,191,310,404,371,326,196
1999,6,Male,15 Intentional injuries,1,0,0,0,14,21,20,41,36,26,30,20,11,12,5,6,5,9,5,2
1999,6,Male,16 Unintentional injuries,0,5,4,5,25,44,52,35,28,25,31,28,18,25,34,22,51,41,42,20
1999,6,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,45,75,86,53
1999,6,Male,18 All other causes,30,11,2,7,19,33,48,55,58,56,81,109,107,137,175,271,354,398,367,347
1999,6,Male,19 Neonatal,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,6,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,2,0,2,9,10,4,12,20,16,8,4
1999,6,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,2,1,3,8,34,25,43,64,79,108,118,92,89
1999,6,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,1,1,4,3,8,24,33,54,68,138,176,129,145,91
1999,6,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,1,1,2,1,3,1,4,6,12,11,19,36,44,64,93,66,58,41
1999,6,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,3,5,17,30,50,85,102,187,232,122,74,24
1999,6,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,3,4,25,42,56,95,95,87,103,132,161,109,115,97
1999,6,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,0,0,0,5,4,6,6,4,4,13,6,18,11,8,5
1999,6,Female,09 All other cancers (C00-D48),0,0,6,0,4,5,8,6,9,27,55,77,111,154,212,279,327,284,247,143
1999,6,Female,10 Diseases of the respiratory system,1,3,1,0,2,2,2,4,6,9,17,35,48,82,178,336,694,885,"1,244","1,558"
1999,6,Female,11 Diabetes,0,0,0,0,1,0,0,0,2,2,5,3,9,8,24,24,45,64,66,46
1999,6,Female,12 Ischaemic heart disease,0,0,0,0,0,0,0,0,6,6,12,30,70,143,243,470,909,"1,023","1,163",876
1999,6,Female,13 Stroke (cerebrovascular),0,0,0,0,1,0,3,5,7,11,17,25,25,63,104,229,524,703,974,955
1999,6,Female,14 Other circulatory,3,0,1,2,3,1,4,7,7,9,18,20,28,56,93,217,393,504,636,633
1999,6,Female,15 Intentional injuries,0,0,0,0,4,6,7,2,13,7,15,16,5,4,7,5,9,4,3,0
1999,6,Female,16 Unintentional injuries,1,3,0,3,13,5,7,10,8,9,8,10,12,12,9,17,53,60,76,84
1999,6,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,30,86,126,223,284
1999,6,Female,18 All other causes,22,15,7,7,7,17,23,22,27,41,58,82,94,116,137,238,438,538,875,"1,355"
1999,6,Female,19 Neonatal,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,1,1,2,2,10,10,16,20,20,15,6,3
1999,7,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,1,1,2,2,4,4,8,33,39,73,88,134,149,79,72,32
1999,7,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,1,0,0,1,3,11,13,51,59,89,158,182,200,132,98,37
1999,7,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,0,1,4,12,4,8,9,11,6,34,27,51,68,83,99,70,47,18
1999,7,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,5,9,24,39,72,156,202,293,336,171,100,40
1999,7,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,0,4,11,35,73,123,183,197,153,69
1999,7,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,0,0
1999,7,Male,09 All other cancers (C00-D48),0,3,3,4,4,8,2,10,15,22,58,88,111,151,206,268,285,186,143,55
1999,7,Male,10 Diseases of the respiratory system,3,3,1,2,4,2,3,2,7,9,19,34,45,130,214,384,720,776,830,563
1999,7,Male,11 Diabetes,0,0,0,0,0,1,0,1,1,1,2,6,8,12,30,31,40,39,32,22
1999,7,Male,12 Ischaemic heart disease,0,0,0,0,0,0,4,7,21,43,83,144,269,385,627,829,"1,221",903,739,342
1999,7,Male,13 Stroke (cerebrovascular),0,0,0,0,0,1,2,4,5,8,16,34,42,70,126,215,362,393,373,192
1999,7,Male,14 Other circulatory,1,4,0,0,1,5,4,6,5,14,28,40,63,111,137,279,408,336,322,193
