year,sex,dimd,age,deaths,pop_size,mx
2007,women,2,47,68,31914,0.00213072632700382
2007,women,3,47,66,32964,0.00200218420094649
2007,women,4,47,66,33794,0.00195300940995443
2007,women,5,47,59,35308,0.00167100940296817
2007,women,6,47,47,35428,0.00132663430055323
2007,women,7,47,58,36934,0.00157036876590675
2007,women,8,47,42,37675,0.00111479761114798
2007,women,9,47,56,38653,0.00144878793366621
2007,women,10 least deprived,47,46,40229,0.00114345372741057
2008,women,1 most deprived,47,82,32535,0.00252036268633779
2008,women,2,47,87,32901,0.00264429652594146
2008,women,3,47,57,34007,0.00167612550357279
2008,women,4,47,63,34920,0.00180412371134021
2008,women,5,47,65,36307,0.00179028837414273
2008,women,6,47,68,37040,0.00183585313174946
2008,women,7,47,59,38526,0.00153143331775944
2008,women,8,47,50,39018,0.00128145983904864
2008,women,9,47,48,40298,0.00119112611047695
2008,women,10 least deprived,47,32,42550,0.000752056404230317
2009,women,1 most deprived,47,96,33769,0.00284284402854689
2009,women,2,47,89,34379,0.00258878966811135
2009,women,3,47,58,35566,0.0016307709610302
2009,women,4,47,72,35921,0.00200439854124328
2009,women,5,47,59,37423,0.00157657055821286
2009,women,6,47,50,38575,0.00129617627997408
2009,women,7,47,40,39893,0.00100268217481764
2009,women,8,47,53,40462,0.00130987099006475
2009,women,9,47,45,41541,0.00108326713367516
2009,women,10 least deprived,47,44,43255,0.0010172234423766
2010,women,1 most deprived,47,89,34474,0.0025816557405581
2010,women,2,47,97,35314,0.00274678597723283
2010,women,3,47,82,36149,0.00226838916705856
2010,women,4,47,55,37331,0.00147330636736225
2010,women,5,47,61,37850,0.0016116248348745
2010,women,6,47,51,39166,0.00130214982382679
2010,women,7,47,51,40647,0.00125470514429109
2010,women,8,47,50,41897,0.0011934028689405
2010,women,9,47,55,42776,0.00128576772021694
2010,women,10 least deprived,47,43,43950,0.000978384527872583
2011,women,1 most deprived,47,106,34554,0.0030676622098744
2011,women,2,47,77,36153,0.00212983708129339
2011,women,3,47,62,37253,0.00166429549298043
2011,women,4,47,58,37688,0.00153895139036298
2011,women,5,47,49,39103,0.001253100785106
2011,women,6,47,60,39856,0.00150541951023685
2011,women,7,47,42,41528,0.00101136582546715
2011,women,8,47,49,42441,0.00115454395513772
2011,women,9,47,42,43295,0.000970088924818108
2011,women,10 least deprived,47,42,45211,0.00092897746123731
2012,women,1 most deprived,47,105,35429,0.00296367382652629
2012,women,2,47,77,36757,0.00209483907827081
2012,women,3,47,69,37790,0.00182587986239746
2012,women,4,47,66,38287,0.00172382270744639
2012,women,5,47,68,39341,0.0017284766528558
2012,women,6,47,51,40604,0.00125603388828687
2012,women,7,47,66,41966,0.00157270171090883
2012,women,8,47,53,42358,0.00125123943528967
2012,women,9,47,46,43495,0.0010575928267617
2012,women,10 least deprived,47,44,44949,0.00097888718325213
2013,women,1 most deprived,47,99,34965,0.00283140283140283
2013,women,2,47,99,37612,0.00263213867914495
2013,women,3,47,81,37536,0.0021579283887468
2013,women,4,47,77,38269,0.00201207243460765
2013,women,5,47,54,39239,0.0013761818598843
2013,women,6,47,64,41106,0.00155695032355374
2013,women,7,47,45,41231,0.00109141180179962
2013,women,8,47,60,42124,0.00142436615706011
2013,women,9,47,46,43214,0.00106446984773453
2013,women,10 least deprived,47,34,43913,0.000774258192334844
2014,women,1 most deprived,47,110,35212,0.00312393502215154
2014,women,2,47,83,37316,0.00222424697180834
2014,women,3,47,70,37692,0.00185715801761647
2014,women,4,47,63,38076,0.00165458556571068
2014,women,5,47,53,39192,0.00135231679934681
2014,women,6,47,50,40711,0.00122816929085505
2014,women,7,47,49,41265,0.00118744698897371
2014,women,8,47,38,41748,0.000910223244227268
2014,women,9,47,46,42217,0.00108960845157164
2014,women,10 least deprived,47,46,43463,0.00105837148839243
2015,women,1 most deprived,47,87,35149,0.00247517710318928
2015,women,2,47,82,37522,0.00218538457438303
2015,women,3,47,69,37883,0.00182139746060238
2015,women,4,47,62,38077,0.00162827953882921
2015,women,5,47,58,39059,0.00148493305000128
2015,women,6,47,68,40077,0.00169673378745914
2015,women,7,47,46,40343,0.00114022259127978
2015,women,8,47,42,40940,0.00102589154860772
2015,women,9,47,38,41722,0.000910790470255501
2015,women,10 least deprived,47,44,42293,0.00104036128910222
2016,women,1 most deprived,47,125,36094,0.00346317947581315
2016,women,2,47,84,37905,0.00221606648199446
2016,women,3,47,64,38043,0.00168230686328628
2016,women,4,47,73,38260,0.00190799790904339
2016,women,5,47,70,38877,0.00180055045399594
2016,women,6,47,67,39809,0.00168303649928408
2016,women,7,47,58,40286,0.00143970610137517
2016,women,8,47,45,40777,0.00110356328322339
2016,women,9,47,34,41798,0.00081343604957175
2016,women,10 least deprived,47,32,41951,0.000762794689041978
2017,women,1 most deprived,47,103,35633,0.00289057895770774
2017,women,2,47,88,37508,0.00234616615122107
2017,women,3,47,71,37403,0.00189824345640724
2017,women,4,47,73,37324,0.00195584610438324
2017,women,5,47,54,37733,0.00143110804865767
2017,women,6,47,55,38944,0.00141228430566968
2017,women,7,47,57,39518,0.00144238068728174
2017,women,8,47,46,39482,0.00116508788815156
2017,women,9,47,31,40066,0.000773723356461838
2017,women,10 least deprived,47,38,40862,0.000929959375458862
2018,women,1 most deprived,47,117,36062,0.00324441240086518
2018,women,2,47,82,38012,0.00215721351152268
2018,women,3,47,82,38159,0.00214890327314657
2018,women,4,47,64,38394,0.0016669271240298
2018,women,5,47,75,39193,0.00191360702166203
2018,women,6,47,55,39741,0.00138396114843612
2018,women,7,47,50,39793,0.00125650239991958
2018,women,8,47,53,41066,0.00129060536697024
2018,women,9,47,40,41378,0.00096669727874716
2018,women,10 least deprived,47,41,43022,0.000953000790293338
2019,men,1 most deprived,47,180,34389,0.00523423187647213
2019,men,2,47,137,35422,0.00386765287109706
2019,men,3,47,104,36938,0.00281552872380746
2019,men,4,47,113,37255,0.00303314991276339
2019,men,5,47,80,37611,0.0021270373029167
2019,men,6,47,81,38218,0.00211942016850699
2019,men,7,47,83,37996,0.00218444046741762
2019,men,8,47,52,38465,0.00135187833095021
2019,men,9,47,65,38846,0.00167327395356021
2019,men,10 least deprived,47,47,39785,0.00118134975493276
2019,women,1 most deprived,47,94,34526,0.00272258587730985
2019,women,2,47,94,36356,0.00258554296402245
2019,women,3,47,78,37027,0.00210657088070867
2019,women,4,47,68,36893,0.00184316808066571
2019,women,5,47,49,37698,0.00129980370311422
2019,women,6,47,47,38323,0.00122641755603684
2019,women,7,47,42,38754,0.00108375909583527
2019,women,8,47,45,39209,0.0011476956821138
2019,women,9,47,38,40055,0.000948695543627512
2019,women,10 least deprived,47,40,41440,0.000965250965250965
2001,men,1 most deprived,48,173,26302,0.00657744658200897
2001,men,2,48,145,27020,0.00536639526276832
2001,men,3,48,133,27742,0.00479417489726768
2001,men,4,48,111,29295,0.00378904249871992
2001,men,5,48,89,30267,0.0029404962500413
2001,men,6,48,84,31439,0.00267184070740164
2001,men,7,48,72,32722,0.00220035450155858
2001,men,8,48,69,33412,0.00206512630192745
2001,men,9,48,79,34331,0.002301127261076
2001,men,10 least deprived,48,59,35817,0.00164726247312729
2002,men,1 most deprived,48,190,26150,0.00726577437858509
2002,men,2,48,133,27305,0.00487090276506134
2002,men,3,48,115,27825,0.0041329739442947
2002,men,4,48,88,29277,0.00300577244936298
2002,men,5,48,98,30690,0.00319322254806126
2002,men,6,48,89,31558,0.0028202040686989
2002,men,7,48,77,32696,0.00235502813799853
2002,men,8,48,69,33221,0.00207699948827549
2002,men,9,48,53,34567,0.0015332542598432
2002,men,10 least deprived,48,59,35778,0.00164905808038459
2003,men,1 most deprived,48,164,26194,0.00626097579598381
2003,men,2,48,148,27030,0.00547539770625231
2003,men,3,48,109,27723,0.00393175341773978
2003,men,4,48,120,29293,0.0040965418359335
2003,men,5,48,91,29961,0.00303728179967291
2003,men,6,48,89,31260,0.00284708893154191
2003,men,7,48,78,32918,0.00236952427243453
2003,men,8,48,75,32628,0.00229863920559029
2003,men,9,48,65,33824,0.0019217123935667
2003,men,10 least deprived,48,64,35540,0.00180078784468205
2004,men,1 most deprived,48,162,27243,0.00594648166501487
2004,men,2,48,146,27932,0.0052269798081054
2004,men,3,48,117,28497,0.0041056953363512
2004,men,4,48,112,30213,0.00370701353721908
2004,men,5,48,90,31154,0.00288887462284137
2004,men,6,48,85,32003,0.00265600099990626
2004,men,7,48,68,32974,0.00206223084854734
2004,men,8,48,67,33567,0.00199600798403194
2004,men,9,48,63,35088,0.00179548563611491
2004,men,10 least deprived,48,64,36376,0.00175940180338685
2005,men,1 most deprived,48,194,28506,0.00680558478916719
2005,men,2,48,159,28998,0.00548313676805297
2005,men,3,48,132,29595,0.00446021287379625
2005,men,4,48,96,30873,0.00310951316684482
2005,men,5,48,87,32432,0.00268253576714356
2005,men,6,48,113,32980,0.00342631898120073
2005,men,7,48,74,34589,0.00213940848246552
2005,men,8,48,63,34797,0.00181050090525045
2005,men,9,48,69,35747,0.00193023190757266
2005,men,10 least deprived,48,58,36969,0.00156888203630068
2006,men,1 most deprived,48,181,29861,0.00606141790295034
2006,men,2,48,128,29740,0.0043039677202421
2006,men,3,48,118,31340,0.00376515634971283
2006,men,4,48,110,32106,0.00342615087522581
2006,men,5,48,95,33819,0.00280907182353115
2006,men,6,48,86,34410,0.0024992734670154
2006,men,7,48,90,35626,0.00252624487733678
2006,men,8,48,72,36275,0.00198483804272915
2006,men,9,48,72,37897,0.00189988653455419
2006,men,10 least deprived,48,57,38391,0.00148472298194889
2007,men,1 most deprived,48,182,29946,0.00607760635811127
2007,men,2,48,134,30582,0.00438166241580014
2007,men,3,48,119,32009,0.00371770439563873
2007,men,4,48,98,32462,0.00301891442301768
2007,men,5,48,90,34297,0.00262413622182698
2007,men,6,48,82,34564,0.00237241060062493
2007,men,7,48,84,36210,0.00231980115990058
2007,men,8,48,57,36466,0.0015630998738551
2007,men,9,48,49,37741,0.00129832277894067
2007,men,10 least deprived,48,70,39055,0.00179234413007297
2008,men,1 most deprived,48,191,31084,0.00614464032942993
2008,men,2,48,115,31086,0.00369941452744001
2008,men,3,48,126,32799,0.00384158053599195
2008,men,4,48,102,33210,0.0030713640469738
2008,men,5,48,99,34917,0.00283529512844746
2008,men,6,48,80,35134,0.00227699664142995
2008,men,7,48,79,36640,0.0021561135371179
2008,men,8,48,82,36981,0.0022173548579
2008,men,9,48,63,38070,0.0016548463356974
2008,men,10 least deprived,48,65,39527,0.00164444556885167
2009,men,1 most deprived,48,172,31487,0.00546257185505129
2009,men,2,48,142,32381,0.0043852876686946
2009,men,3,48,118,34140,0.00345635618043351
2009,men,4,48,107,34786,0.00307595009486575
2009,men,5,48,85,35887,0.00236854571293226
2009,men,6,48,81,36803,0.00220090753471184
2009,men,7,48,79,38244,0.00206568350590942
2009,men,8,48,76,38699,0.00196387503553063
2009,men,9,48,74,39531,0.00187194859730338
2009,men,10 least deprived,48,55,40789,0.0013484027556449
2010,men,1 most deprived,48,172,33321,0.00516190990666547
2010,men,2,48,122,34038,0.003584229390681
2010,men,3,48,133,35453,0.00375144557583279
2010,men,4,48,106,35673,0.00297143497883553
2010,men,5,48,108,37078,0.00291277846701548
2010,men,6,48,95,37730,0.00251789027299231
2010,men,7,48,62,39124,0.00158470504038442
2010,men,8,48,82,39587,0.00207138707151338
2010,men,9,48,60,40428,0.00148411991688928
2010,men,10 least deprived,48,65,41749,0.00155692351912621
2011,men,1 most deprived,48,180,33996,0.00529474055771267
2011,men,2,48,142,34761,0.00408503782975173
2011,men,3,48,135,35850,0.00376569037656904
2011,men,4,48,119,37023,0.00321421818869352
2011,men,5,48,94,37754,0.00248980240504317
2011,men,6,48,96,38569,0.00248904560657523
2011,men,7,48,61,39588,0.00154087097100131
2011,men,8,48,61,40228,0.00151635676643134
2011,men,9,48,59,41325,0.00142770719903206
2011,men,10 least deprived,48,70,42223,0.00165786419723847
2012,men,1 most deprived,48,194,34536,0.0056173268473477
2012,men,2,48,126,35514,0.00354789660415611
2012,men,3,48,133,37074,0.00358741975508443
2012,men,4,48,106,37513,0.00282568709514035
2012,men,5,48,82,38382,0.00213641811265697
2012,men,6,48,76,39541,0.00192205558787082
2012,men,7,48,76,40399,0.00188123468402683
2012,men,8,48,70,40607,0.00172384071711774
2012,men,9,48,72,41868,0.00171969045571797
2012,men,10 least deprived,48,48,42612,0.00112644325542101
2013,men,1 most deprived,48,214,34333,0.00623307022398276
2013,men,2,48,140,35903,0.00389939559368298
2013,men,3,48,116,36859,0.003147128245476
2013,men,4,48,99,38423,0.00257658173489837
2013,men,5,48,101,38753,0.00260624983872216
2013,men,6,48,76,40464,0.00187821273230526
2013,men,7,48,81,40845,0.00198310686742563
2013,men,8,48,51,40867,0.00124795066924413
2013,men,9,48,58,41547,0.00139600933882109
2013,men,10 least deprived,48,50,42381,0.00117977395531016
2014,men,1 most deprived,48,169,34647,0.00487776719485093
2014,men,2,48,159,36408,0.00436717205009888
2014,men,3,48,114,36789,0.00309875234445079
2014,men,4,48,101,38356,0.00263322557096673
2014,men,5,48,100,38285,0.00261198902964608
2014,men,6,48,90,40026,0.0022485384500075
2014,men,7,48,63,40478,0.00155640100795494
2014,men,8,48,64,40729,0.00157136192884677
2014,men,9,48,67,40924,0.00163718111621542
2014,men,10 least deprived,48,46,41559,0.00110686012656705
2015,men,1 most deprived,48,190,35047,0.00542129140867977
2015,men,2,48,132,36886,0.00357859350431058
2015,men,3,48,148,37648,0.00393115172120697
2015,men,4,48,105,38267,0.0027438785376434
2015,men,5,48,98,38780,0.00252707581227437
2015,men,6,48,75,40254,0.00186316887762707
2015,men,7,48,69,40432,0.00170656905421448
2015,men,8,48,61,40831,0.00149396292033014
2015,men,9,48,51,41000,0.00124390243902439
2015,men,10 least deprived,48,49,41150,0.00119076549210207
2016,men,1 most deprived,48,208,35281,0.00589552450327372
2016,men,2,48,140,37199,0.00376354203069975
2016,men,3,48,134,37516,0.00357180936133916
2016,men,4,48,112,38002,0.00294721330456292
2016,men,5,48,92,37690,0.0024409657734147
2016,men,6,48,88,38902,0.00226209449385636
2016,men,7,48,69,38944,0.00177177485620378
2016,men,8,48,79,39863,0.00198178762260743
2016,men,9,48,70,39982,0.00175078785453454
2016,men,10 least deprived,48,45,40279,0.00111720747784205
2017,men,1 most deprived,48,199,35181,0.00565646229498877
2017,men,2,48,152,37079,0.00409935543029747
2017,men,3,48,132,37532,0.00351699882766706
2017,men,4,48,107,37851,0.00282687379461573
2017,men,5,48,107,38072,0.0028104643832738
2017,men,6,48,74,38765,0.00190893847542887
2017,men,7,48,98,39084,0.00250741991607819
2017,men,8,48,74,39571,0.00187005635440095
2017,men,9,48,48,40440,0.00118694362017804
2017,men,10 least deprived,48,45,40113,0.00112183082791115
2018,men,1 most deprived,48,194,34638,0.00560078526473815
2018,men,2,48,149,36224,0.00411329505300353
2018,men,3,48,125,37429,0.00333965641614791
2018,men,4,48,110,37032,0.00297040397494059
2018,men,5,48,105,37653,0.00278862242052426
2018,men,6,48,91,38235,0.00238001830783314
2018,men,7,48,69,37824,0.0018242385786802
2018,men,8,48,61,38408,0.00158821078941887
2018,men,9,48,77,38711,0.00198909870579422
2018,men,10 least deprived,48,58,39247,0.00147781996076133
2001,women,1 most deprived,48,102,26126,0.0039041567786879
2001,women,2,48,89,26591,0.0033469971042834
2001,women,3,48,53,27922,0.00189814483203209
2001,women,4,48,95,29496,0.00322077569839978
2001,women,5,48,65,30942,0.00210070454398552
2001,women,6,48,70,32114,0.00217973469514853
2001,women,7,48,55,33736,0.00163030590467157
2001,women,8,48,47,34025,0.00138133725202057
2001,women,9,48,51,35353,0.00144259327355529
2001,women,10 least deprived,48,37,36480,0.00101425438596491
2002,women,1 most deprived,48,96,26263,0.00365533259718996
2002,women,2,48,85,27221,0.00312258917747327
2002,women,3,48,68,28270,0.00240537672444287
2002,women,4,48,76,30085,0.00252617583513379
2002,women,5,48,68,31221,0.00217802120367701
2002,women,6,48,59,32326,0.00182515622099858
2002,women,7,48,75,33838,0.00221644305218985
2002,women,8,48,60,34257,0.0017514668534898
2002,women,9,48,53,35591,0.00148914051305105
2002,women,10 least deprived,48,55,36206,0.00151908523449152
2003,women,1 most deprived,48,111,26444,0.00419754953864771
2003,women,2,48,82,27295,0.00300421322586554
2003,women,3,48,70,27912,0.00250788191458871
2003,women,4,48,67,29607,0.00226297834971459
2003,women,5,48,61,30993,0.00196818636466299
2003,women,6,48,54,32128,0.00168077689243028
2003,women,7,48,48,33442,0.00143532085401591
2003,women,8,48,57,33764,0.00168818860324606
2003,women,9,48,59,34937,0.00168875404299167
2003,women,10 least deprived,48,57,36069,0.00158030441653498
2004,women,1 most deprived,48,106,27224,0.00389362327358213
2004,women,2,48,68,28169,0.0024140012070006
2004,women,3,48,63,29092,0.0021655437921078
2004,women,4,48,75,30756,0.00243854857588763
2004,women,5,48,75,31612,0.00237251676578514
2004,women,6,48,41,32669,0.00125501239707368
